Project Name,Policy ID,Evaluation
tablexi/terraform_modules,POL64,NONE
tablexi/terraform_modules,POL81,NONE
tablexi/terraform_modules,POL93,NONE
clouduct/terraform-template,POL93,NONE
ministryofjustice/cloud-platform-concourse,POL93,BOTH
HackYourFuture/infrastructure,POL93,NONE
youngfeldt/terraform-aws-backend-s3,POL93,NONE
1ultimat3/fuzzied,POL46,NONE
1ultimat3/fuzzied,POL93,NONE
mrled/psyops,POL93,NONE
mongulu-cm/mtchoun-mouh,POL58,NONE
mongulu-cm/mtchoun-mouh,POL93,NONE
globaldatanet/hugs,POL93,NONE
aws-samples/aws-mlops-pipelines-terraform,POL93,NONE
sachajw/course-material,POL93,NONE
AgnostiqHQ/covalent-kubernetes-plugin,POL90,NONE
AgnostiqHQ/covalent-kubernetes-plugin,POL93,NONE
cds-snc/share-files-securely,POL90,NONE
SumoLogic/terraform-sumologic-sumo-logic-integrations,POL46,NONE
SumoLogic/terraform-sumologic-sumo-logic-integrations,POL70,NONE
SumoLogic/terraform-sumologic-sumo-logic-integrations,POL71,TFSEC
SumoLogic/terraform-sumologic-sumo-logic-integrations,POL81,NONE
SumoLogic/terraform-sumologic-sumo-logic-integrations,POL93,NONE
nobl9/build-on-aws-o11y-demo,POL58,NONE
nobl9/build-on-aws-o11y-demo,POL93,BOTH
paulmarsicloud/terraform-aws-openvpn-ephemeral,POL93,NONE
ministryofjustice/opg-terraform-aws-account,POL81,BOTH
ministryofjustice/opg-terraform-aws-account,POL93,BOTH
QuiNovas/terraform-aws-cloudtrail,POL70,NONE
QuiNovas/terraform-aws-cloudtrail,POL71,TFSEC
QuiNovas/terraform-aws-cloudtrail,POL81,BOTH
QuiNovas/terraform-aws-cloudtrail,POL93,NONE
aws-samples/aws-trusted-advisor-glue-aggregator-terraform,POL46,BOTH
aws-samples/aws-trusted-advisor-glue-aggregator-terraform,POL93,TFSEC
dwp/aws-analytical-env,POL58,NONE
dwp/aws-analytical-env,POL93,BOTH
eliasbrange/aws-github-actions-oidc,POL93,NONE
finboxio/rancher-aws,POL46,NONE
finboxio/rancher-aws,POL93,NONE
eana/bitwarden-tf-aws,POL11,NONE
eana/bitwarden-tf-aws,POL17,NONE
eana/bitwarden-tf-aws,POL93,BOTH
MrrRaph/wavegame-terraform,POL70,NONE
MrrRaph/wavegame-terraform,POL71,TFSEC
MrrRaph/wavegame-terraform,POL93,BOTH
Rondineli/mutirao_devops_cloudfront_demo,POL16,NONE
Rondineli/mutirao_devops_cloudfront_demo,POL28,TFSEC
Rondineli/mutirao_devops_cloudfront_demo,POL93,NONE
Rondineli/mutirao_devops_cloudfront_demo,POL107,NONE
Rondineli/mutirao_devops_cloudfront_demo,POL111,TFSEC
diavbolo/realtime-costs,POL58,NONE
diavbolo/realtime-costs,POL69,NONE
diavbolo/realtime-costs,POL70,NONE
diavbolo/realtime-costs,POL71,TFSEC
diavbolo/realtime-costs,POL81,NONE
diavbolo/realtime-costs,POL93,NONE
batestin1/Amazon-EMR,POL93,BOTH
wei-zhong90/deltalake-aws-poc-demo,POL93,BOTH
