Project Name,Policy ID,Evaluation
bcgov/mds,POL103,BOTH
hotosm/underpass,POL94,NONE
heldersepu/hs-scripts,POL94,NONE
heldersepu/hs-scripts,POL103,NONE
heldersepu/hs-scripts,POL104,NONE
svthalia/concrexit,POL94,NONE
nulib/meadow,POL62,NONE
nulib/meadow,POL94,NONE
CMSgov/cms-carts-seds,POL94,NONE
JamesMillerBlog/wrapper.js,POL94,NONE
JamesMillerBlog/wrapper.js,POL103,NONE
JamesMillerBlog/wrapper.js,POL104,NONE
ethanfann/avarts,POL94,NONE
0mk1/gifz-api,POL94,NONE
signal-ai/terraform-aws-cloudwatch-prometheus,POL62,NONE
signal-ai/terraform-aws-cloudwatch-prometheus,POL94,NONE
bcgov/workbc-main,POL94,NONE
ministryofjustice/opg-digideps,POL62,BOTH
entechlog/kafka-examples,POL94,NONE
leopardslab/kubebot,POL94,NONE
lynnlangit/aws-for-bioinformatics,POL94,NONE
