Repository Full Name,Repository Description,Star Count,Fork Count,Repository Licence,Main Language,Language Repartition
simongottschlag/cloud-and-scalability4,,0,0,NO LICENSE,HCL,"{'HCL': 63.32, 'JavaScript': 29.36, 'Dockerfile': 3.66, 'Pug': 2.6, 'CSS': 1.05}"
anacarolines/Mlops-demo,,0,0,MIT License,Python,"{'Python': 51.12, 'HCL': 48.88}"
Mohammedyb/jenkinsscripts,,0,1,NO LICENSE,Java,"{'Java': 84.52, 'HCL': 14.99, 'Dockerfile': 0.48}"
pate1431/Project_1,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
shefirot/caldera_cloud,Caldera enviroment to run test deployed on cloud usiing Git Hub Actions,0,0,NO LICENSE,HCL,"{'HCL': 78.23, 'Shell': 9.25, 'Jinja': 8.15, 'PowerShell': 4.37}"
massdriver-cloud/application-examples,,0,0,NO LICENSE,HCL,"{'HCL': 65.44, 'Smarty': 16.55, 'JavaScript': 12.83, 'Dockerfile': 1.94, 'Python': 1.27, 'Shell': 1.17, 'Rust': 0.8}"
bjornhofer/terraform_virtual_machine,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
T-Systems-MMS/terraform-azurerm-container,,0,0,Mozilla Public License 2.0,HCL,{'HCL': 100.0}
kilwa0/NewsNow,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
implodingduck/az-func-service-bus-trigger,,0,0,MIT License,HCL,"{'HCL': 55.57, 'JavaScript': 43.92, 'Shell': 0.51}"
rocksde/az-dbr-libs-sta,store python whl on sta on az to load in databricks,0,0,NO LICENSE,HCL,"{'HCL': 84.34, 'Shell': 12.87, 'Dockerfile': 2.79}"
equinor/terraform-azurerm-web-app,Terraform module which creates an Azure Web App,0,0,NO LICENSE,HCL,"{'HCL': 91.77, 'Go': 8.23}"
avirajith/https-github.com-Trustedsavvy-classicrepo,VM creation,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Be-Cenzo/Hermes,,0,0,NO LICENSE,Java,"{'Java': 79.35, 'JavaScript': 16.63, 'HCL': 4.02}"
Balabala08/Terraform-example,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
himanshu07768/Devops,This is a first repository which is related to Devops,0,0,NO LICENSE,HCL,{'HCL': 100.0}
t217145/asb-demo,Azure Service Bus Demo with Terraform,0,0,NO LICENSE,Java,"{'Java': 72.04, 'HCL': 23.71, 'PowerShell': 4.25}"
ned1313/terraform-tuesdays,Demo files for various Terraform Tuesday Examples,310,400,MIT License,HCL,"{'HCL': 88.69, 'Shell': 10.92, 'PowerShell': 0.31, 'Smarty': 0.08}"
Senil456/Terraform,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
mjmenger/expensive.food,,1,1,NO LICENSE,HCL,"{'HCL': 95.89, 'Shell': 4.11}"
knoldus/Snyk_IaC_Test_in_ADO,"Here, In this template we will learn how to check vulnerabilities in IaC using Snyk",0,0,NO LICENSE,HCL,{'HCL': 100.0}
smorenburg/pathway-to-aks-deploying-with-terraform,,0,0,GNU General Public License v3.0,HCL,{'HCL': 100.0}
nimbix/jarvice-helm,Helm chart and Terraform modules for the JARVICE XE Hybrid Cloud HPC platform,9,7,Other,HCL,"{'HCL': 62.0, 'Shell': 36.46, 'Mustache': 1.54}"
FancyCorp-Demo/tfc-org-setup,Initial Configuration for TFC Organization,0,1,NO LICENSE,HCL,"{'HCL': 86.65, 'Shell': 7.39, 'Makefile': 5.97}"
Grad1ent/AzureLandingZone.tf,Azure Landing Zone as IaC over Terraform,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Goitom-Zeru/terraform-azure-devops,,0,0,MIT License,HCL,"{'HCL': 85.28, 'Shell': 14.72}"
methodidacte/MyMLOpsPython,,0,0,MIT License,Python,"{'Python': 70.48, 'Jupyter Notebook': 22.92, 'Shell': 3.73, 'HCL': 1.89, 'R': 0.51, 'Dockerfile': 0.47}"
Azure-Samples/app-service-javascript-sap-cloud-sdk-quickstart,Sample project showcasing SAP Cloud SDK for OData consumption from SAP S4 with Azure App Service,1,5,MIT License,TypeScript,"{'TypeScript': 81.8, 'HCL': 9.61, 'Bicep': 8.15, 'Pug': 0.28, 'Shell': 0.09, 'CSS': 0.05, 'Dockerfile': 0.03}"
rajrahul03/assesment,Code_challange,0,0,NO LICENSE,HCL,"{'HCL': 87.09, 'PowerShell': 12.91}"
hongphuc95/owncloud-poc,A POC for Owncloud installation,0,0,NO LICENSE,HCL,"{'HCL': 98.62, 'Shell': 1.38}"
mhaywardhill/azure-adb-vnet-deployment,,0,0,MIT License,HCL,{'HCL': 100.0}
wozorio/terraform-azure-linux-vm,Provisioning of a Ubuntu virtual machine in Azure.,1,2,MIT License,HCL,"{'HCL': 99.53, 'Shell': 0.47}"
chrisley75/Azure_CIEM,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
DHKratos4/projectpipeline,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Arvind644/azure-terraform,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
safaheem/aselandingzonedeployment2923,,0,0,MIT License,Bicep,"{'Bicep': 51.14, 'HCL': 40.49, 'PowerShell': 4.49, 'C#': 1.86, 'HTML': 1.51, 'CSS': 0.41, 'JavaScript': 0.09}"
democb/DT-javaqa,,0,0,Other,HCL,"{'HCL': 90.01, 'Java': 5.55, 'Dockerfile': 4.44}"
bq-anushka-25/GitHubActionTest,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
ccamlin111/Azure-Vnet-Terraform,,0,0,NO LICENSE,HCL,"{'HCL': 87.22, 'Go': 12.78}"
hotosm/raw-data-api,Export tool API is a set of high-performant APIs for transforming and exporting OpenStreetMap (OSM) data in different GIS file formats,5,2,GNU Affero General Public License v3.0,PLpgSQL,"{'PLpgSQL': 61.35, 'Python': 34.43, 'Lua': 2.49, 'HCL': 1.65, 'Dockerfile': 0.09}"
subashiniraju/labworks,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
pate1431/example,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
yiqu1/terraform,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
confluentinc/terraform-provider-confluent,Terraform Provider for Confluent,71,35,Apache License 2.0,Go,"{'Go': 99.6, 'Makefile': 0.25, 'Shell': 0.1, 'HCL': 0.05}"
Mahesh096/Aks-cluster,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
grinntec/terraform,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
mgok5/Azure-DevOps-TerraformDemo,,0,0,NO LICENSE,C#,"{'C#': 53.46, 'HCL': 46.54}"
caiopeterlini/infraAndCloud,,0,0,NO LICENSE,HCL,"{'HCL': 99.07, 'Shell': 0.93}"
joaovictorino/terraform-docker-spring,,2,3,NO LICENSE,Java,"{'Java': 74.84, 'HTML': 13.67, 'Less': 7.61, 'HCL': 3.16, 'Shell': 0.46, 'Dockerfile': 0.25}"
pragathi202014/new-repo,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
viswavik3/tfvm,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
himatvarsani-cloudreach/Azure_Virtual_Network_Module,Azure Virtual Network Module,0,0,NO LICENSE,HCL,{'HCL': 100.0}
harsimrankaur149/Exercise1,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
noeljohnk007/incubator,This repository contains the projects that are in early phase. ,0,0,NO LICENSE,Java,"{'Java': 70.59, 'Python': 15.59, 'HCL': 8.46, 'Shell': 5.36}"
serdar52-93/Terraform-cicd-project,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
owainow/fd-apim-aks,"A project created to deploy a DotNet Microservice in AKS using Api Management and Azure Front Door, deployed with Terraform. ",0,0,NO LICENSE,HCL,{'HCL': 100.0}
epam/hub-azure-components,,0,0,Apache License 2.0,HCL,{'HCL': 100.0}
itom-qe/terraform-test-2023-02-11-T-07-02-969-qhnub,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Ragapriya2022/Storageaccountraga,,0,0,NO LICENSE,HCL,"{'HCL': 68.88, 'HTML': 31.12}"
ranbirlab/TF-ADO-Automation,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
shanawaj-git/work,,0,0,NO LICENSE,,{}
hmcts/et-ccd-callbacks,Employment Tribunals CCD Callbacks Service,0,3,MIT License,Java,"{'Java': 96.33, 'JavaScript': 3.14, 'PLpgSQL': 0.16, 'Shell': 0.14, 'Groovy': 0.13, 'HCL': 0.09, 'Dockerfile': 0.02}"
jass85688/project-1,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
willvelida/aca-on-terraform,,0,0,MIT License,HCL,{'HCL': 100.0}
mattias-fjellstrom/terraform-cloud-sales-application,Terraform Cloud demo application,0,0,NO LICENSE,HCL,{'HCL': 100.0}
djbrooker88/terraform,Terraform scripts created as part of learning,0,0,NO LICENSE,HCL,{'HCL': 100.0}
NuRoZ123/challenge48Hgeneral,,0,1,MIT License,JavaScript,"{'JavaScript': 43.62, 'Vue': 29.92, 'HCL': 23.75, 'HTML': 1.39, 'Shell': 0.64, 'Dockerfile': 0.56, 'CSS': 0.13}"
jwvanhollebeke/azure-databricks-lab,Azure Databricks documentation and lab environment(s),0,0,MIT License,HCL,"{'HCL': 98.03, 'Shell': 1.97}"
amahommad383/DEPLOY-TO-WEB-APPTO-AZURE-APP,,0,0,NO LICENSE,TypeScript,"{'TypeScript': 45.26, 'JavaScript': 32.68, 'HTML': 10.2, 'HCL': 8.45, 'Ruby': 1.63, 'Mustache': 0.75, 'Dockerfile': 0.62, 'CSS': 0.41}"
mg-prisma/config-drift,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
dileshfernando/terraform-test,terraform-test,0,0,NO LICENSE,HCL,{'HCL': 100.0}
parshi2106/Devops-Beginning,,0,0,NO LICENSE,PowerShell,"{'PowerShell': 42.28, 'HCL': 39.05, 'Bicep': 18.67}"
NewcastleRSE/mousemapp-predict-function,A serverless function for predicting a value on the  mouse-grimace scale from an image of a mouse,0,0,NO LICENSE,Python,"{'Python': 56.78, 'HCL': 37.65, 'Dockerfile': 5.57}"
davidhjh/project-1,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
phanikishorelanka/Task1,Terraform task,0,0,NO LICENSE,HCL,"{'HCL': 97.52, 'Shell': 2.48}"
TejaswiGitR/code,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
solver149/adocicd,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
ispyrydonenko/terraform,,0,0,NO LICENSE,HCL,"{'HCL': 98.69, 'PowerShell': 1.31}"
lynnlangit/learning-cloud,"List of resources - courses, sample code, articles and screencasts for learning AWS, Azure, GCP, IBM and Alibaba Cloud",339,99,Apache License 2.0,Jupyter Notebook,"{'Jupyter Notebook': 96.75, 'HCL': 3.25}"
yogikondeboina/Gact,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
equinor/terraform-azurerm-storage,Terraform module which creates an Azure Storage account,1,1,NO LICENSE,HCL,"{'HCL': 70.17, 'Go': 29.83}"
Sandeep-Bejjenki/azure_tf_function_app,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
pavanaz121144/terraform_azure,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
burhanudinarshad/learning,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
DevOps-Team-Ca/CI-CD-Team-Project-Jenkins-Azure-Pipeline-GithubActions,,2,1,MIT License,JavaScript,"{'JavaScript': 74.34, 'HCL': 12.6, 'Mustache': 8.73, 'HTML': 3.98, 'Dockerfile': 0.35}"
technicalflow/myterraform,,3,0,MIT License,HCL,"{'HCL': 93.96, 'Shell': 5.59, 'PowerShell': 0.45}"
ManpreetKaur1526/testrepo,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
hmcts/am-judicial-booking-service,,0,1,MIT License,Java,"{'Java': 89.43, 'Groovy': 3.97, 'Gherkin': 2.63, 'Shell': 2.13, 'HCL': 1.54, 'Dockerfile': 0.29}"
Anna6638312/NewRepo,,0,0,MIT License,Bicep,"{'Bicep': 51.14, 'HCL': 40.49, 'PowerShell': 4.49, 'C#': 1.86, 'HTML': 1.51, 'CSS': 0.41, 'JavaScript': 0.09}"
oguzhanaydogan/GithubActions-Angular-Real-World-Example-App,,0,0,MIT License,TypeScript,"{'TypeScript': 69.43, 'HTML': 25.84, 'JavaScript': 2.35, 'HCL': 1.89, 'Dockerfile': 0.26, 'CSS': 0.23}"
sindhu2805s/terraformrepo,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
soloma70/HomeTasks_L1,My HomeTasks for step L1 EPAM  Cloud&DevOps Fundamentals Autumn 2022,0,0,NO LICENSE,HTML,"{'HTML': 43.13, 'HCL': 32.56, 'Shell': 24.31}"
qmar1/avx-distributed-firewalling,Distributed Firewalling Terraform module ,0,0,NO LICENSE,HCL,"{'HCL': 91.56, 'Shell': 6.83, 'Python': 1.61}"
LokeshShelva/azure-mlops,,0,0,MIT License,Python,"{'Python': 70.48, 'Jupyter Notebook': 22.92, 'Shell': 3.73, 'HCL': 1.89, 'R': 0.51, 'Dockerfile': 0.47}"
timmyreilly/IotHubTesting,,0,0,NO LICENSE,HCL,"{'HCL': 47.89, 'PowerShell': 27.58, 'C#': 13.57, 'Python': 7.92, 'Shell': 2.63, 'Dockerfile': 0.41}"
Yogesh0777/demo-poc-aks,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
RY3IEZN/Terraform_basic,,0,0,NO LICENSE,HCL,"{'HCL': 88.84, 'Shell': 11.16}"
pagopa/mil-payment-notice,,0,0,NO LICENSE,Java,"{'Java': 96.47, 'HCL': 2.7, 'Shell': 0.69, 'JavaScript': 0.15}"
ayounas/tfyvm,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
waynehoggett/TFTest2,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
hmcts/et-sya-api,Employment Tribunals submit your application (SYA) case API repo,2,0,MIT License,Java,"{'Java': 98.07, 'HCL': 1.35, 'Shell': 0.36, 'Groovy': 0.17, 'Dockerfile': 0.04}"
RY3IEZN/Next_Cloud_Server_terrafrom,,0,0,NO LICENSE,HCL,"{'HCL': 86.18, 'Shell': 9.74, 'Smarty': 4.08}"
ulc0/csels-mlops-prod,csels mlops prod template,0,0,NO LICENSE,Python,"{'Python': 58.56, 'HCL': 41.44}"
bcc-code/bcc-documentation-base,A base VuePress theme that can be used to render documentation for other BCC projects,0,0,Apache License 2.0,C#,"{'C#': 50.42, 'HCL': 37.28, 'TypeScript': 7.23, 'Vue': 2.67, 'SCSS': 1.2, 'Dockerfile': 0.65, 'Shell': 0.54}"
jmc265/jeeb-uk,Files & Code for jeeb.uk,2,0,NO LICENSE,JavaScript,"{'JavaScript': 27.42, 'HCL': 24.53, 'Nunjucks': 21.66, 'SCSS': 18.62, 'CSS': 6.64, 'Shell': 1.14}"
Radical-Dave/terraform-templates,terraform-templates,0,0,MIT License,HCL,"{'HCL': 95.53, 'Python': 4.47}"
lgcelarie/terraform-labs,Terraform labs to get some repository-backed experience hehe,0,0,NO LICENSE,HCL,{'HCL': 100.0}
leiyu3/project-1,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Astridstar/mlops-project-templates-az,,0,0,MIT License,Python,"{'Python': 71.43, 'Jupyter Notebook': 20.96, 'HCL': 5.35, 'Bicep': 1.39, 'Dockerfile': 0.87}"
clouddrove/terraform-azure-aks,,0,1,Apache License 2.0,HCL,"{'HCL': 95.47, 'Go': 4.21, 'Makefile': 0.32}"
sergelogvinov/terraform-talos,Terraform examples to run Talos,18,5,MIT License,HCL,"{'HCL': 81.13, 'Smarty': 11.84, 'Makefile': 7.03}"
t-benedet/Azure-terraform-ci,,0,0,NO LICENSE,HCL,"{'HCL': 95.23, 'Open Policy Agent': 4.77}"
ravi-git-22/11-feb-azure-container-repository,this repo is for deploying web-app to docker image and pushing the docket image to azure container registry,0,0,NO LICENSE,HCL,"{'HCL': 52.97, 'HTML': 29.38, 'JavaScript': 17.66}"
MortenAurs/azure-data-science,,0,0,MIT License,HCL,{'HCL': 100.0}
balakrishna5/azure-container-repo,This repo is used to deploy docker images to Azure container Registry,0,0,NO LICENSE,Shell,"{'Shell': 37.86, 'HCL': 26.62, 'HTML': 22.2, 'JavaScript': 13.33}"
elielijah321/timeline,,0,0,NO LICENSE,TypeScript,"{'TypeScript': 77.77, 'C#': 8.76, 'CSS': 6.77, 'HTML': 3.39, 'HCL': 3.31}"
OLeonardoRodrigues/terraform-azurerm-available-ips,Module responsible for getting available IPs inside a subnet.,3,0,NO LICENSE,HCL,"{'HCL': 56.81, 'Shell': 43.19}"
qbeyond/terraform-azurerm-azure-bastion,,2,0,MIT License,HCL,{'HCL': 100.0}
kolosovpetro/TerraformTemplate,Template for terraform and azure,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Ragapriya2022/azure-app-services,Deploy a web app using Github actions to azure app services,0,0,NO LICENSE,HCL,"{'HCL': 51.2, 'Shell': 28.35, 'HTML': 20.45}"
SudhakarVSBattula/azureappservices,This repository is used to learn to deploy a web app using Git hub actions to Azure App Service,0,0,NO LICENSE,HCL,"{'HCL': 71.21, 'HTML': 28.79}"
equinor/terraform-azurerm-sql,Terraform module which creates Azure SQL resources,2,0,NO LICENSE,HCL,"{'HCL': 94.91, 'Go': 5.09}"
g7crtechnologies/24-7terraform,,0,0,NO LICENSE,HCL,"{'HCL': 69.32, 'Makefile': 30.5, 'Smarty': 0.18}"
ShyamaKalandoor/test123,,0,0,Apache License 2.0,HCL,"{'HCL': 99.98, 'Dockerfile': 0.02}"
murali-java/devops-master-class,,0,0,NO LICENSE,Java,"{'Java': 61.67, 'HCL': 32.77, 'Dockerfile': 3.15, 'Gherkin': 1.27, 'JavaScript': 0.7, 'Python': 0.45}"
jkroepke/homelab,,8,1,Apache License 2.0,HCL,"{'HCL': 89.87, 'Python': 6.17, 'Shell': 1.86, 'Mustache': 1.5, 'Smarty': 0.61}"
claranet/terraform-azurerm-app-gateway,Terraform module for Azure Application Gateway,18,30,Apache License 2.0,HCL,{'HCL': 100.0}
sirisha423/IISDevOpstest,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
harsimrankaur149/project-1,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
ned1313/robusta-on-aks,Demo to install Robusta on AKS with Prometheus,0,0,MIT License,HCL,{'HCL': 100.0}
c0deFlunky/TerrformAVD,Azure Virtual Desktop via Terrafrom,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Rev-G/cloud,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
madebambo/DockerOps,,0,0,NO LICENSE,HCL,"{'HCL': 59.04, 'Dockerfile': 20.62, 'JavaScript': 20.34}"
matt-de-dominicis/day1repo,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
JonathonPrakob/testing,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
claranet/terraform-azurerm-db-postgresql-flexible,Terraform module composition (feature) for Azure PostGreSQL Flexible Database,5,3,Apache License 2.0,HCL,{'HCL': 100.0}
nunofilipecosta/Terraform-Playground,,0,0,MIT License,HCL,"{'HCL': 98.05, 'HTML': 1.95}"
unicodebinod/terraform-project,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
yunikon-nl/terraform-azurerm-private-dns-zones,Terraform module for creating Private DNS Zones and Virtual Network links.,0,0,MIT License,HCL,"{'HCL': 84.46, 'Go': 15.54}"
wahid2272/aks_tf_with_github_action,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
lola-pola/aks-tf-example,,0,0,MIT License,HCL,"{'HCL': 76.23, 'Smarty': 23.77}"
jameskutty1010/terraformaksenv,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
ryotatbiz/terraform-azurerm-modules,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
nishanttx/history,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
thecomalley/az-hybrid-connectivity,Azure Lab for Hybrid Connectivity,0,0,NO LICENSE,HCL,{'HCL': 100.0}
KellysonRN/terraforms-labs,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
aacsharhg/terraform-linuxopa-azad,Terraform request from upwork that needs to have a centos image with opa and integration with Azure AD,0,1,NO LICENSE,HCL,{'HCL': 100.0}
Vinaum8/terraform-monitor-stack,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
The-Taggart-Institute/kasm-manager,Frontend for managing deployment of Kasm Workspaces in Docker Swarm,0,0,NO LICENSE,Python,"{'Python': 48.91, 'HCL': 47.59, 'Shell': 3.5}"
Malek-Zaag/notes-api,"A notes api that enables developers save time and money , they can add, update or delete their  notes or even serach by keywords .",0,0,NO LICENSE,HCL,"{'HCL': 65.32, 'JavaScript': 32.58, 'Dockerfile': 2.1}"
realsanket/infracosttest,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
benchiverton/OnlineStore,Basic online store built using Blazor Webassembly,5,1,MIT License,HTML,"{'HTML': 48.11, 'C#': 30.96, 'HCL': 10.56, 'CSS': 4.42, 'JavaScript': 4.18, 'PowerShell': 1.78}"
bhavinkotak/terraform-aks,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
chamindac/terraform_samples,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
NickBaynham/tf-aws-eks,A repository for an AWS EKS Cluster IaC,0,0,Apache License 2.0,HCL,{'HCL': 100.0}
Rakhilgit/terraform,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
aiubsakib/test1,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
bcc-code/community-tools,,0,0,NO LICENSE,Go,"{'Go': 53.8, 'Vue': 16.37, 'TypeScript': 13.09, 'HCL': 10.76, 'JavaScript': 3.79, 'HTML': 1.37, 'Shell': 0.42, 'Dockerfile': 0.29, 'CSS': 0.12}"
sree102006/aksterraform,,1,0,NO LICENSE,HCL,{'HCL': 100.0}
anwesh-b/Sudoku-OCR,,0,0,NO LICENSE,HCL,"{'HCL': 61.07, 'Python': 38.93}"
fadallar/terraform-azurerm-acr,,0,0,Apache License 2.0,HCL,{'HCL': 100.0}
Sammy69au/website_iac,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
jaswanth-cloud/hashicorp-certified-terrafrom-associate-on-azure,,0,0,NO LICENSE,HCL,"{'HCL': 94.78, 'Shell': 4.03, 'HTML': 1.18}"
cdelashmutt-pivotal/terraform-tap-bootstrap,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
ravi-git-22/11-feb-deploy-app-pipeline-static-website,this repository is to create  a staic website and host in Azure Storage,0,0,NO LICENSE,HCL,"{'HCL': 47.75, 'Shell': 38.93, 'HTML': 13.32}"
GigaSpaces-ProfessionalServices/BBW-DIH-k8s,CSM repo for BBW dih/k8s project,0,0,NO LICENSE,Shell,"{'Shell': 68.03, 'HCL': 31.97}"
subashiniraju/pipelinerepo2,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
XenitAB/xkf-templates,Terraform files to be used by XKF instances,0,0,NO LICENSE,HCL,"{'HCL': 89.94, 'Makefile': 10.06}"
waynehoggett/tf-playground,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
jerryli-ctc/terraform-azurerm-keyvault,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
ezlee/terraform-azurerm-keyvault,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
jeremypageitcompany/Azure_PA_HA,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Faralas/AI-TDA,Project for integrate IA + Python TDA + DevOps,0,0,NO LICENSE,HCL,{'HCL': 100.0}
rajesh-pandian-1988/azure-app-service,This repository is used to learn to deploy a web app using GitHub Actions to Azure App Service.,0,0,NO LICENSE,HCL,"{'HCL': 48.55, 'Shell': 32.04, 'HTML': 19.42}"
sap-linuxlab/terraform.modules_for_sap,Subcomponent of the Terraform Templates for SAP. Terraform Modules for each Cloud and Hypervisor and dynamic Ansible Playbooks for SAP installations.,2,0,Apache License 2.0,HCL,{'HCL': 100.0}
zakarel/Azure-terraform-templates,,2,0,MIT License,HCL,{'HCL': 100.0}
DeepaKovvada/terraform-azurerm-vnet,this is vnet,0,0,NO LICENSE,HCL,{'HCL': 100.0}
rajesh-pandian-1988/pipeline-static-website,This repository is to create a static website and host it in Azure Storage,0,0,NO LICENSE,Shell,"{'Shell': 49.97, 'HCL': 33.35, 'HTML': 16.68}"
rajesh-pandian-1988/azure-container-repository,This repository is to learn how to deploy docker images to Azure Container Registry,0,0,NO LICENSE,HCL,"{'HCL': 43.42, 'HTML': 35.16, 'JavaScript': 21.42}"
luckydread/infrastructure,Project infrastructure,0,0,NO LICENSE,HCL,{'HCL': 100.0}
JATINKUMAR1008/azure-aks,,0,0,NO LICENSE,CSS,"{'CSS': 32.96, 'HCL': 26.71, 'JavaScript': 25.3, 'HTML': 14.48, 'Dockerfile': 0.56}"
Ozoubia/vm_to_vm,,0,0,Apache License 2.0,Java,"{'Java': 62.06, 'Kotlin': 29.9, 'HCL': 8.03}"
idejon/cloud-infrastructure,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
ravi-git-22/11-feb-azure-app-service,this repository is used for deploying a webapp using github actions to Azure app service,0,0,NO LICENSE,HCL,"{'HCL': 73.0, 'HTML': 27.0}"
zoleg/WebApp,,0,0,NO LICENSE,HTML,"{'HTML': 42.64, 'C#': 22.28, 'HCL': 20.76, 'CSS': 11.79, 'JavaScript': 2.53}"
vijaypraneeth/cloudops-cmp-aais-prd-v3,,0,0,NO LICENSE,HCL,"{'HCL': 96.75, 'PowerShell': 3.25}"
emmersion/DistributedTools,Experimental server for running voting and decision delegation poker,0,0,MIT License,C#,"{'C#': 69.25, 'JavaScript': 14.1, 'HTML': 11.07, 'CSS': 3.97, 'HCL': 1.61}"
praveenvaddi/Sample-repo,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
haneefshaikh/Terraform_Azure_Assignment,Terraform_Azure_Assignment,0,0,NO LICENSE,HCL,{'HCL': 100.0}
claranet/terraform-azurerm-function-app,Terraform module for Azure Function App,8,15,Apache License 2.0,HCL,{'HCL': 100.0}
jplummer01/MLops-V2-CV-Demo,,0,0,MIT License,Python,"{'Python': 78.46, 'HCL': 19.57, 'Dockerfile': 1.97}"
tuomasta/snakes,,0,0,NO LICENSE,F#,"{'F#': 85.96, 'HCL': 11.01, 'Dockerfile': 3.03}"
CLHdevOps/terraform-aks,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
3xperthulk/docker-install,,0,1,NO LICENSE,HCL,"{'HCL': 73.73, 'PowerShell': 20.58, 'Shell': 5.69}"
danielmsimuko/terraform-azure,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
daszkiewiczk/terraform-examples,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
zolthun/tf-samples,Repository with a few terraform easy to understand examples,0,0,NO LICENSE,HCL,{'HCL': 100.0}
ans-ccoe/terraform-modules,A repo to contain CCoE Terraform Modules,0,0,NO LICENSE,HCL,"{'HCL': 91.96, 'PowerShell': 8.04}"
TJ156TJ/Azure_playground,,0,0,NO LICENSE,Bicep,"{'Bicep': 91.91, 'PowerShell': 4.24, 'HCL': 3.86}"
Ragapriya2022/azure-container-repository,deploy docker images to azure container registery,0,0,NO LICENSE,HCL,"{'HCL': 62.61, 'HTML': 37.39}"
bootlabstech/terraform-azurerm-webapp-arch,,0,0,MIT License,HCL,{'HCL': 100.0}
davidgpozo/caldera_cloud,Caldera enviroment to run test deployed on cloud usiing Git Hub Actions,0,0,NO LICENSE,HCL,"{'HCL': 78.23, 'Shell': 9.25, 'Jinja': 8.15, 'PowerShell': 4.37}"
AhuraMazda99/azure,azure resources,0,0,NO LICENSE,HCL,{'HCL': 100.0}
keitamory/Terraform_Infra,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
nishanttx/newrepo,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
